cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
sha1r17m148ABCD_p,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,4008.60,151.89,1897.30,FAILED,938.30,968.43,90.58,FAILED,3386.87,115.82,FAILED,3960.75,4303.77,1797.98,1797.95,131.09,1173.46,3225.88,977.65,FAILED
sha1r17m149ABCD,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,365.21,1507.13,1646.54,FAILED,1843.80,2202.11,4438.43,FAILED,2801.30,1057.02,512.84,1004.58,1810.58,4714.64,1004.13,387.88,FAILED,FAILED,90.08,FAILED
sha1r17m149ABCD_p,SATISFIABLE,2417.21,FAILED,FAILED,FAILED,538.60,62.25,1992.86,FAILED,1547.84,2184.08,159.26,FAILED,FAILED,147.81,800.79,1889.66,2608.20,4046.98,224.23,345.74,40.86,FAILED,667.98,FAILED
sha1r17m63a,SATISFIABLE,1071.64,FAILED,FAILED,FAILED,2246.71,348.11,3492.82,FAILED,73.38,319.89,442.77,FAILED,142.17,962.92,1114.57,532.61,632.82,656.23,1351.38,2342.75,736.93,FAILED,3516.98,FAILED
sha1r17m63a_p,SATISFIABLE,1159.15,FAILED,FAILED,FAILED,1229.26,862.65,3292.64,FAILED,184.24,152.51,14.53,FAILED,314.61,905.45,129.44,576.30,433.16,524.28,109.00,157.55,FAILED,41.43,61.83,FAILED
sha1r17m66a,SATISFIABLE,2359.79,FAILED,FAILED,FAILED,642.54,269.83,251.05,FAILED,189.41,63.33,17.91,FAILED,1211.63,98.65,594.63,555.23,74.08,192.87,1017.08,3355.96,3770.38,FAILED,17.47,FAILED
sha1r17m66a_p,SATISFIABLE,1606.29,FAILED,FAILED,FAILED,1618.49,389.56,1033.98,FAILED,155.10,100.85,294.00,FAILED,1035.51,1534.52,756.53,309.05,800.44,621.70,1477.37,280.27,1296.66,4748.96,1559.20,FAILED
sha1r17m67a,SATISFIABLE,117.47,FAILED,FAILED,FAILED,1668.95,1433.22,985.77,FAILED,482.23,638.65,549.38,FAILED,192.27,2238.76,1156.58,795.87,133.31,830.80,86.58,1189.63,FAILED,FAILED,1465.49,FAILED
sha1r17m67a_p,SATISFIABLE,1924.45,12.92,FAILED,FAILED,948.26,1058.38,926.76,FAILED,290.38,187.72,238.45,FAILED,225.15,211.02,534.54,38.19,253.39,110.86,482.46,447.72,86.89,FAILED,1869.68,FAILED
sha1r17m72a,SATISFIABLE,2587.77,FAILED,FAILED,FAILED,519.67,945.74,830.53,FAILED,391.07,1066.11,70.45,FAILED,1101.37,780.38,220.73,572.48,1146.35,67.50,4768.72,1564.09,1526.34,FAILED,1916.91,FAILED
sha1r17m72a_p,SATISFIABLE,1146.76,FAILED,FAILED,FAILED,2424.54,1372.04,2057.18,FAILED,315.44,314.53,54.81,FAILED,1167.46,2169.29,519.60,357.10,152.95,276.66,1247.27,1561.60,FAILED,FAILED,440.22,3883.00
sha1r17m75a,SATISFIABLE,601.04,4447.98,FAILED,4564.22,1224.98,FAILED,971.48,FAILED,472.91,100.65,344.15,FAILED,2341.78,304.69,925.83,729.35,434.73,213.21,1747.36,2302.84,143.79,FAILED,1207.47,FAILED
sha1r17m75a_p,SATISFIABLE,432.95,FAILED,FAILED,FAILED,2107.02,1765.10,423.53,FAILED,426.76,376.32,870.38,FAILED,1551.12,752.35,278.20,756.28,299.68,135.83,785.37,954.26,529.53,132.49,2645.64,FAILED
sha2.shuffled-as.sat03-442-sc2002,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sin.c.75.smt2-cvc4-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
size_4_4_4_i0418_r8,UNSATISFIABLE,551.07,FAILED,FAILED,FAILED,1100.81,3390.69,1597.31,FAILED,226.16,345.24,329.59,FAILED,1001.83,1489.99,772.45,427.85,337.57,358.06,1616.65,3986.02,3298.23,FAILED,2229.33,FAILED
size_4_4_4_i0566_r8,UNSATISFIABLE,569.45,FAILED,FAILED,FAILED,3140.79,4347.57,2254.18,FAILED,356.86,567.24,597.63,FAILED,2738.92,2911.91,825.49,1005.13,910.40,968.85,1776.79,FAILED,FAILED,FAILED,3603.30,FAILED
size_4_4_4_i2704_r8,UNSATISFIABLE,755.15,FAILED,FAILED,FAILED,1820.22,4299.61,3286.15,FAILED,364.33,503.68,510.15,FAILED,1868.76,1724.61,597.48,632.94,755.44,465.97,1750.29,4286.87,FAILED,FAILED,3176.09,FAILED
size_4_4_4_i3499_r8,UNSATISFIABLE,706.92,FAILED,FAILED,FAILED,2581.99,1174.35,2351.40,FAILED,334.45,422.97,442.65,FAILED,837.24,2246.92,819.10,512.87,278.10,281.40,1578.91,4106.52,4351.82,FAILED,3259.89,FAILED
size_4_4_4_i4096_r8,UNSATISFIABLE,631.03,FAILED,FAILED,FAILED,1184.85,2099.68,1581.08,FAILED,287.52,378.42,421.60,FAILED,790.78,1034.92,362.16,699.53,639.23,640.70,1761.31,4424.42,FAILED,FAILED,2624.88,FAILED
size_4_4_4_i4295_r8,UNSATISFIABLE,711.19,FAILED,FAILED,FAILED,758.58,1915.06,1482.14,FAILED,185.50,270.20,272.27,FAILED,1008.87,1027.69,238.45,262.92,183.20,210.84,1266.27,FAILED,2136.57,FAILED,2150.73,FAILED
size_4_4_4_i4473_r8,UNSATISFIABLE,618.53,FAILED,FAILED,FAILED,1452.33,657.79,1408.12,FAILED,223.54,327.05,366.86,FAILED,873.56,1285.41,320.60,324.12,622.74,672.71,1487.06,3976.29,3078.34,FAILED,1453.20,FAILED
size_4_4_4_i4828_r8,UNSATISFIABLE,600.62,FAILED,FAILED,FAILED,2492.50,2222.27,2476.32,FAILED,354.15,451.25,449.58,FAILED,1750.04,2323.01,807.13,910.33,668.95,678.48,2297.30,FAILED,FAILED,FAILED,3147.30,FAILED
size_5_5_5_i003_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1125.23,3668.49,226.06,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i044_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,657.09,4866.25,19.57,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,51.62,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i063_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,2940.10,850.73,FAILED,268.34,141.49,160.09,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,231.72,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i116_r12,SATISFIABLE,FAILED,646.26,FAILED,FAILED,4203.58,3563.13,FAILED,FAILED,12.85,13.12,184.46,232.46,FAILED,3030.58,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,15.86,FAILED
size_5_5_5_i171_r12,SATISFIABLE,4417.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,176.37,716.84,710.82,FAILED,FAILED,FAILED,991.36,1149.45,FAILED,FAILED,765.47,FAILED,458.41,FAILED,FAILED,FAILED
size_5_5_5_i198_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4678.23,FAILED,FAILED,1352.58,325.79,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1159.43,FAILED
size_5_5_5_i218_r12,SATISFIABLE,FAILED,4823.72,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,15.77,177.20,45.86,FAILED,FAILED,858.47,FAILED,FAILED,FAILED,FAILED,3.07,FAILED,FAILED,2823.36,36.00,FAILED
size_5_5_5_i223_r12,SATISFIABLE,46.36,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,256.99,436.03,303.38,FAILED,FAILED,FAILED,FAILED,2295.97,FAILED,90.41,FAILED,4602.87,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i235_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,2776.40,FAILED,FAILED,173.52,544.35,195.99,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i251_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,344.20,585.70,595.61,FAILED,FAILED,FAILED,2202.70,FAILED,FAILED,FAILED,1660.09,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i260_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,3721.69,FAILED,FAILED,FAILED,597.06,2351.98,595.47,FAILED,FAILED,FAILED,FAILED,FAILED,1807.26,FAILED,872.71,FAILED,FAILED,190.70,FAILED,FAILED
size_5_5_5_i272_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,3259.63,FAILED,FAILED,FAILED,1429.83,FAILED,117.30,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom13-sc2011,UNSATISFIABLE,38.21,FAILED,FAILED,2549.59,165.87,545.01,1518.36,FAILED,50.99,40.96,47.09,FAILED,2927.70,2249.77,149.96,446.32,407.47,1263.06,634.58,1419.43,743.52,FAILED,548.54,FAILED
slp-synthesis-aes-bottom18-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom22-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-bottom26-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top21-sc2011,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4560.66,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
slp-synthesis-aes-top26-sc2011,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4645.38,FAILED,97.96,433.60,55.85,FAILED,FAILED,2864.59,FAILED,376.67,815.93,315.81,2260.74,1835.31,FAILED,485.08,3166.52,FAILED
smtlib-qfbv-aigs-countbits128-tseitin-sc2011,UNSATISFIABLE,2506.45,FAILED,FAILED,FAILED,FAILED,FAILED,3350.56,FAILED,1393.40,2110.02,2193.16,FAILED,FAILED,FAILED,FAILED,3299.89,4364.86,4818.02,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
smulo032-sc2012,UNSATISFIABLE,784.02,FAILED,FAILED,FAILED,FAILED,1962.97,1568.05,FAILED,142.66,170.84,186.01,FAILED,2386.95,1738.85,1567.51,670.25,722.04,1273.37,FAILED,FAILED,1341.44,FAILED,FAILED,FAILED
snw_13_8_pre-sc2016,UNSATISFIABLE,1785.20,FAILED,FAILED,FAILED,2713.39,2413.13,3114.42,FAILED,2567.78,3583.09,3357.12,FAILED,FAILED,4724.77,1199.83,1766.57,1344.83,1524.04,FAILED,1457.91,FAILED,FAILED,FAILED,FAILED
snw_16_8_nopre-sc2016,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4919.68,FAILED,FAILED,FAILED,FAILED,FAILED,4165.27,FAILED,3915.09,4903.73,FAILED,2245.93,FAILED,FAILED,FAILED,FAILED
snw_16_8_pre-sc2016,UNSATISFIABLE,4729.28,FAILED,FAILED,FAILED,FAILED,4593.03,FAILED,FAILED,4844.61,FAILED,FAILED,FAILED,FAILED,FAILED,4110.81,4728.54,3406.95,4460.01,FAILED,2102.11,FAILED,FAILED,FAILED,FAILED
sokoban-p16.sas.ex.15-sc2016,UNSATISFIABLE,1458.14,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1502.01,1733.74,1379.59,FAILED,3264.49,3081.26,2013.76,1336.30,1123.77,1376.50,FAILED,3811.88,746.20,FAILED,FAILED,FAILED
sokoban-p16.sas.ex.19-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p16.sas.ex.21-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p16.sas.ex.23-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p20.sas.cr.35-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p20.sas.ex.15-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p20.sas.ex.17-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p20.sas.ex.23-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
squ_ali_s10x10_c39_abix_SAT-sc2017,SATISFIABLE,122.96,FAILED,FAILED,FAILED,1081.67,768.59,226.85,FAILED,147.05,85.71,54.81,FAILED,97.97,FAILED,120.81,767.57,304.94,148.45,573.53,214.57,610.44,820.05,630.08,FAILED
squ_any_s09x07_c27_abio_UNS-sc2017,UNSATISFIABLE,1654.03,FAILED,FAILED,FAILED,1861.01,1677.54,1379.77,FAILED,1369.45,2730.18,1988.70,FAILED,3613.03,2731.06,313.54,501.20,358.70,365.23,959.91,2289.38,FAILED,FAILED,1149.16,FAILED
srhd-sgi-m62-q1504.5-n60-p30-s88600538-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
stable-400-0.1-4-9876543214004-sc2014,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,401.67,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted1_0x0-380-sc2018,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
stone-width3chain-nmarkers-20_shuffled-sc2016,UNSATISFIABLE,2756.48,FAILED,FAILED,FAILED,FAILED,2584.65,2384.75,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sv-comp19_prop-reachsafety.25_stack_longest_false-unreach-call.i-witness,SATISFIABLE,65.91,FAILED,FAILED,FAILED,FAILED,65.20,60.76,FAILED,21.31,22.24,24.34,401.95,110.98,4124.12,1112.18,1335.37,1624.41,1509.43,719.61,1006.27,FAILED,FAILED,FAILED,FAILED
sv-comp19_prop-reachsafety.26_stack_cas_longer_false-unreach-call.i-witness,SATISFIABLE,85.31,FAILED,FAILED,FAILED,294.62,18.63,97.24,FAILED,28.18,30.36,31.17,114.27,83.15,1110.05,229.69,430.50,455.87,484.46,388.98,220.95,FAILED,FAILED,2005.71,FAILED
sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,2046.53,FAILED,FAILED,2226.61,3178.35,2027.81,FAILED,619.60,389.90,395.50,457.23,421.83,494.37,FAILED,361.90,FAILED,FAILED,2832.80,FAILED
sv-comp19_prop-reachsafety.fib_bench_longest_false-unreach-call.i-witness,SATISFIABLE,1272.36,FAILED,FAILED,FAILED,1452.95,1828.87,899.14,FAILED,209.67,323.97,368.26,FAILED,1358.10,1249.16,1176.70,333.13,550.99,2035.54,584.66,349.90,1042.96,1588.25,1605.35,FAILED
sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness,UNSATISFIABLE,466.63,FAILED,FAILED,FAILED,624.74,51.83,44.04,FAILED,573.16,427.45,290.68,FAILED,610.96,236.62,108.31,109.85,178.17,162.60,1958.67,322.31,524.60,915.12,FAILED,FAILED
sv-comp19_prop-reachsafety.newton_2_3_true-unreach-call_true-termination.i-witness,UNSATISFIABLE,412.11,3224.66,FAILED,FAILED,391.44,63.56,42.39,FAILED,189.90,325.50,331.68,FAILED,712.06,374.83,168.66,113.16,180.95,161.38,4309.35,333.62,511.52,845.56,FAILED,4335.64
sv-comp19_prop-reachsafety.newton_2_4_true-unreach-call_true-termination.i-witness,UNSATISFIABLE,610.11,4861.74,FAILED,FAILED,436.02,52.96,62.63,FAILED,381.68,237.25,282.25,FAILED,782.32,466.70,159.14,128.01,309.49,184.45,1647.61,620.60,463.69,1575.64,FAILED,4582.23
sv-comp19_prop-reachsafety.newton_2_6_false-unreach-call_true-termination.i-witness,SATISFIABLE,192.96,FAILED,FAILED,1937.29,200.75,38.97,58.72,FAILED,44.98,36.63,39.54,FAILED,324.03,813.86,96.28,59.45,124.38,104.16,996.42,62.41,85.53,18.03,1938.45,FAILED
sv-comp19_prop-reachsafety.newton_2_8_false-unreach-call_true-termination.i-witness,SATISFIABLE,345.47,FAILED,FAILED,1594.72,310.70,40.67,17.82,FAILED,31.73,63.09,108.83,FAILED,246.32,289.37,52.00,50.06,74.76,40.98,587.03,104.18,25.26,137.02,4091.14,FAILED
sv-comp19_prop-reachsafety.newton_3_6_false-unreach-call_true-termination.i-witness,SATISFIABLE,891.89,FAILED,FAILED,FAILED,476.45,199.02,119.82,FAILED,397.55,824.35,244.33,FAILED,1141.65,971.54,1093.02,158.01,987.33,1724.83,FAILED,741.81,211.86,FAILED,FAILED,FAILED
sv-comp19_prop-reachsafety.newton_3_7_false-unreach-call_true-termination.i-witness,SATISFIABLE,258.93,FAILED,FAILED,FAILED,247.50,87.92,139.14,FAILED,426.99,126.36,107.79,FAILED,465.66,253.13,238.61,68.94,410.47,737.94,639.98,132.09,151.69,1094.75,FAILED,FAILED
sv-comp19_prop-reachsafety.newton_3_8_false-unreach-call_true-termination.i-witness,SATISFIABLE,631.38,FAILED,FAILED,FAILED,312.69,18.44,74.25,FAILED,59.08,189.55,216.28,FAILED,1454.29,520.98,243.59,96.94,178.50,90.65,FAILED,200.92,44.09,276.23,3872.77,FAILED
sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness,SATISFIABLE,159.05,FAILED,FAILED,FAILED,FAILED,107.80,59.88,FAILED,185.89,349.89,168.12,FAILED,765.22,4819.92,1022.96,1261.87,1388.85,1245.14,65.24,985.99,FAILED,FAILED,FAILED,FAILED
sv-comp19_prop-reachsafety.race-4_2-thread_local_vars_false-unreach-call.i-witness,SATISFIABLE,220.05,FAILED,FAILED,2684.67,3030.78,1511.25,1525.75,FAILED,17.14,34.55,36.40,333.23,107.74,93.72,231.58,360.23,403.47,393.25,221.59,203.31,920.62,1761.11,1815.00,2219.23
sv-comp19_prop-reachsafety.sigma_false-unreach-call.i-witness,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,2554.29,2057.00,1981.03,FAILED,388.93,1170.00,528.79,FAILED,752.09,1861.65,216.45,414.30,303.74,290.33,FAILED,201.16,FAILED,FAILED,978.22,FAILED
sv-comp19_prop-reachsafety.sine_8_true-unreach-call_true-termination.i-witness,UNSATISFIABLE,47.51,2.36,FAILED,FAILED,17.16,2.25,2.14,FAILED,109.28,16.54,9.75,FAILED,92.97,34.93,3.73,24.16,24.28,26.39,6.42,4.00,9.76,15.49,8.43,40.13
sv-comp19_prop-reachsafety.square_5_true-unreach-call_true-termination.i-witness,UNSATISFIABLE,180.41,2224.03,FAILED,FAILED,79.61,470.16,471.10,FAILED,204.68,148.51,149.45,FAILED,268.08,137.15,34.36,57.71,55.79,32.68,394.76,262.77,149.57,505.13,450.85,392.19
sv-comp19_prop-reachsafety.triangular-longer_false-unreach-call.i-witness,SATISFIABLE,611.19,4055.38,FAILED,FAILED,39.53,583.19,460.58,FAILED,957.96,196.04,233.54,FAILED,1956.87,FAILED,1841.02,452.51,604.57,1508.90,891.80,237.77,FAILED,456.13,1083.65,FAILED
test_v7_r12_vr10_c1_s18160.smt2-stp212-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
total-10-15-s-sc2007,SATISFIABLE,47.64,FAILED,FAILED,903.00,283.40,65.89,28.85,FAILED,160.41,143.82,152.16,FAILED,71.79,74.47,2515.51,79.17,118.27,2622.81,FAILED,11.29,77.11,532.74,FAILED,89.08
total-10-15-u-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
toughsat_22bits_0,SATISFIABLE,600.29,FAILED,FAILED,875.36,317.39,80.60,268.11,FAILED,88.71,103.04,65.34,368.76,299.18,373.54,188.36,26.89,69.97,169.15,62.03,128.90,222.46,200.97,71.72,2682.84
toughsat_22bits_1,SATISFIABLE,26.99,1492.81,FAILED,179.01,59.70,84.46,47.26,FAILED,40.86,58.91,19.22,31.42,130.68,128.36,46.06,42.48,58.09,54.53,74.66,62.15,68.39,30.42,41.36,99.34
toughsat_23bits_0,SATISFIABLE,213.15,4888.58,FAILED,587.79,179.60,152.00,250.28,FAILED,91.08,233.56,144.60,1584.63,235.20,138.55,44.40,129.17,186.42,71.80,327.21,162.61,326.73,233.60,83.65,3792.96
toughsat_23bits_1,SATISFIABLE,329.43,FAILED,FAILED,479.89,548.77,196.67,34.20,FAILED,253.20,239.61,287.10,1364.45,61.13,441.45,60.73,221.82,97.30,127.79,222.86,148.02,235.36,508.98,66.42,FAILED
toughsat_23bits_2,SATISFIABLE,771.55,FAILED,FAILED,FAILED,342.71,736.44,347.60,FAILED,276.18,454.06,378.78,2385.80,538.85,406.81,344.98,125.01,358.55,149.08,40.32,1233.80,438.96,1733.98,647.19,1527.85
toughsat_23bits_3,SATISFIABLE,619.69,FAILED,FAILED,4296.01,484.69,694.34,624.76,FAILED,213.22,578.37,483.57,347.83,550.36,1289.49,264.23,142.18,146.04,84.60,36.38,813.95,373.83,1399.04,968.00,FAILED
toughsat_24bits_0,SATISFIABLE,185.25,FAILED,FAILED,FAILED,956.70,211.57,104.78,FAILED,246.33,134.76,528.97,1678.36,618.35,918.04,67.72,132.86,69.39,129.92,105.89,277.40,440.78,634.60,277.92,FAILED
toughsat_24bits_1,SATISFIABLE,22.64,FAILED,FAILED,4490.63,335.85,1114.39,84.15,FAILED,248.51,146.41,361.01,939.05,129.68,665.52,391.11,98.10,245.03,69.77,64.25,149.03,918.61,1756.25,210.16,FAILED
toughsat_24bits_2,SATISFIABLE,764.77,FAILED,FAILED,3663.29,588.56,91.05,139.56,FAILED,92.37,502.23,223.23,FAILED,23.67,801.72,114.98,296.68,39.84,191.54,180.37,26.73,269.83,817.25,320.12,FAILED
toughsat_24bits_3,SATISFIABLE,1409.25,FAILED,FAILED,2285.55,322.82,70.53,376.98,FAILED,671.21,423.84,699.50,FAILED,946.67,1290.17,679.80,37.28,333.89,406.84,1483.07,205.75,857.95,2786.34,1156.27,FAILED
toughsat_25bits_0,SATISFIABLE,1548.81,FAILED,FAILED,FAILED,1635.78,1670.54,554.97,FAILED,630.23,700.90,76.35,FAILED,1523.78,2715.20,139.13,235.24,132.88,40.92,693.41,1046.62,650.78,3521.99,1606.49,FAILED
toughsat_25bits_1,SATISFIABLE,344.12,FAILED,FAILED,FAILED,3599.12,142.14,1270.66,FAILED,788.60,1434.85,680.71,FAILED,2120.73,FAILED,457.20,325.88,761.15,381.54,FAILED,58.29,1750.06,FAILED,4260.03,FAILED
toughsat_25bits_2,SATISFIABLE,43.64,FAILED,FAILED,FAILED,706.21,965.02,1696.17,FAILED,62.27,702.69,859.01,FAILED,3002.60,2190.15,762.04,439.32,360.79,426.74,297.64,2275.25,693.76,3455.53,852.65,2494.15
toughsat_25bits_3,SATISFIABLE,811.16,4002.89,FAILED,FAILED,1000.30,1159.91,192.58,FAILED,327.40,160.86,832.07,FAILED,220.64,1259.18,167.02,230.48,476.78,112.80,1653.13,2223.85,920.11,FAILED,1660.35,FAILED
toughsat_26bits_0,SATISFIABLE,3479.63,FAILED,FAILED,FAILED,1348.11,1897.78,FAILED,FAILED,3417.53,2676.99,1649.95,FAILED,99.64,453.47,1733.17,2996.61,1549.11,157.20,1382.60,2945.72,4845.63,3726.48,1359.04,4943.85
toughsat_26bits_1,SATISFIABLE,FAILED,FAILED,FAILED,4463.04,FAILED,2801.07,1395.72,FAILED,778.55,1156.30,564.03,FAILED,FAILED,FAILED,1710.01,2139.78,1754.25,138.54,4881.48,FAILED,1718.16,FAILED,1175.19,FAILED
