cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
combined-crypto1-wff-seed-12-wffvars-450-cryptocplx-40-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,507.85,157.61,107.92,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,20.79,1009.67,24.99,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1576.51,FAILED,FAILED,FAILED,45.31,30.30,2.53,FAILED,4517.45,FAILED,FAILED,FAILED,FAILED,FAILED,2799.42,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-133-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,4698.57,FAILED,FAILED,FAILED,28.82,387.84,21.80,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,822.13,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-18-wffvars-450-cryptocplx-40-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,153.69,87.26,39.08,FAILED,FAILED,4208.84,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-3-wffvars-450-cryptocplx-40-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,98.98,45.36,15.46,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,73.65,98.32,16.25,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07,UNSATISFIABLE,331.33,381.97,FAILED,FAILED,419.40,314.92,430.75,FAILED,203.63,219.21,273.87,FAILED,1532.07,381.00,141.40,323.19,248.65,232.83,663.16,1253.11,546.02,4077.96,791.65,FAILED
course0.2_2018_3-sc2018,SATISFIABLE,2061.82,FAILED,FAILED,FAILED,FAILED,2100.99,FAILED,FAILED,1151.52,1684.93,272.86,FAILED,1175.69,4283.77,FAILED,2453.96,FAILED,4970.19,FAILED,FAILED,717.84,FAILED,FAILED,FAILED
course0.2_2018_3_5,SATISFIABLE,282.30,FAILED,FAILED,FAILED,277.89,330.82,188.50,FAILED,43.93,43.80,35.57,578.65,FAILED,FAILED,110.21,165.53,374.75,268.36,1043.64,474.31,FAILED,1703.00,1351.40,FAILED
crafted_n10_d6_c3_num18,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2065.34,2298.62,2146.31,FAILED,FAILED,FAILED,1414.11,1634.85,962.92,1298.78,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
crafted_n11_d6_c4_num19,UNSATISFIABLE,3469.51,FAILED,FAILED,FAILED,1427.14,4410.72,2951.92,FAILED,296.76,241.23,389.17,FAILED,FAILED,218.71,705.05,516.47,672.16,302.00,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
crafted_n12_d6_c4_num9,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,2113.45,FAILED,FAILED,FAILED,349.92,509.10,388.86,FAILED,4996.37,497.84,1741.16,1073.46,600.03,546.58,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ctl_4291_567_11_unsat,UNSATISFIABLE,891.68,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ctl_4291_567_6_unsat_pre,UNSATISFIABLE,1580.59,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ctl_4291_567_9_unsat_pre,UNSATISFIABLE,314.84,1328.84,FAILED,FAILED,1011.08,461.15,454.43,FAILED,808.76,1264.67,1316.15,FAILED,1079.70,1034.36,550.69,874.68,844.58,711.20,3171.51,805.98,2655.72,2346.00,3666.26,FAILED
cz-alt-3-7,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2100.92,3057.17,3039.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2993.88,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
dislog_a09_x11_n20,SATISFIABLE,333.90,FAILED,FAILED,FAILED,FAILED,1146.45,267.72,FAILED,284.62,240.39,117.88,FAILED,3704.06,2112.42,127.46,281.96,3257.76,2531.61,2129.86,889.93,676.11,FAILED,3499.67,FAILED
dislog_a11_x11_n21,SATISFIABLE,39.68,FAILED,FAILED,FAILED,306.60,103.96,20.51,FAILED,81.74,137.51,117.15,FAILED,1993.93,3924.33,45.25,196.70,55.15,136.79,977.31,438.21,67.06,2813.34,1793.70,4259.23
dislog_a12_x12_n22,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,198.01,FAILED,1686.56,2918.38,1119.26,FAILED,FAILED,1356.02,FAILED,3266.56,FAILED,4887.37,FAILED,FAILED,325.45,FAILED,FAILED,FAILED
dislog_a13_x13_n23,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1692.83,2460.35,912.15,FAILED,FAILED,FAILED,FAILED,2907.99,FAILED,FAILED,FAILED,FAILED,2602.53,FAILED,FAILED,FAILED
dislog_a14_x14_n24,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
dislog_a18_x18_n28,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
dislog_a19_x19_n29,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
dlx1c.ucl.sat.chaff.4.1.bryant,UNSATISFIABLE,0.23,0.08,FAILED,0.33,0.32,0.14,0.20,5.32,0.10,0.11,0.11,0.51,0.31,0.25,0.10,0.43,0.64,0.65,0.11,0.14,0.32,0.19,0.50,0.13
e_rphp096_04,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ex051_9-sc2018,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
f6bidw,UNSATISFIABLE,20.18,92.88,FAILED,1584.51,23.66,8.34,11.55,FAILED,13.56,13.58,13.21,FAILED,28.78,31.04,13.30,34.08,43.93,26.94,75.87,3284.27,7.81,FAILED,26.13,212.70
fclqcolor-18-14-11.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,130.55,67.57,FAILED,4025.45,156.15,196.36,345.75,FAILED,33.58,32.54,33.09,3985.14,185.18,641.07,544.00,578.70,FAILED,650.82,FAILED,1288.97,12.24,FAILED,3984.40,44.10
fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,269.80,133.65,FAILED,FAILED,491.80,682.77,447.38,FAILED,69.53,67.44,69.77,FAILED,581.57,2481.45,1845.87,694.61,FAILED,1028.25,FAILED,FAILED,25.22,FAILED,FAILED,155.23
fermat-33106286870663,SATISFIABLE,233.53,2296.42,4410.15,FAILED,390.02,497.47,666.21,FAILED,198.87,33.36,35.45,FAILED,476.94,357.76,119.20,306.51,144.38,275.79,104.43,526.80,240.87,2029.37,19.49,FAILED
fermat-770131695059117,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1988.02,FAILED,FAILED,FAILED,2953.89,2234.65,2305.05,FAILED,FAILED,2145.94,FAILED,FAILED,1458.99,FAILED,FAILED,4727.38,FAILED,FAILED,FAILED,FAILED
fermat-834855329100173267,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
fermat-907547022132073,SATISFIABLE,173.65,1461.70,FAILED,FAILED,265.63,1242.36,482.54,FAILED,3146.04,779.95,804.36,FAILED,197.09,1678.17,1616.04,576.07,1076.13,934.02,675.50,FAILED,954.40,719.07,157.88,FAILED
fermat-931960058139995587,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
filter_iir_true-unreach-call.c,UNSATISFIABLE,528.99,FAILED,FAILED,FAILED,FAILED,411.69,510.52,FAILED,467.17,516.41,461.03,FAILED,FAILED,FAILED,1541.65,790.94,2468.11,1550.96,FAILED,723.67,2059.45,FAILED,FAILED,FAILED
frb59-26-1.used-as.sat04-891,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
fsf-300-354-2-2-3-2.23.opt,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,140.78,118.83,4.00,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
full-bf-ga-6-ce,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
full-bf-ga-7-ce,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1160.63,FAILED,FAILED,FAILED,FAILED,2184.27,282.87,FAILED,FAILED,3531.50,FAILED,FAILED,3316.32,157.17,FAILED,FAILED,289.05,FAILED,FAILED,FAILED
full-bf-ga-9-ce,SATISFIABLE,178.84,FAILED,FAILED,FAILED,2161.49,10.67,889.17,FAILED,19.30,50.15,9.35,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4.31,600.06,524.92,18.46,13.76,FAILED
full-bg-gb-6-ce,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
full-bg-gb-7-ce,SATISFIABLE,FAILED,2476.64,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,298.99,FAILED,1913.94,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
full-bg-gb-8-ce,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,516.70,1157.67,FAILED,FAILED,636.28,FAILED,FAILED,FAILED,FAILED,3580.99,FAILED,FAILED,FAILED,FAILED,FAILED
full-bg-gb-9-ce,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,628.80,FAILED,258.82,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1865.84,4341.72,FAILED,684.49,FAILED
g2-T83.2.1,UNSATISFIABLE,1688.41,FAILED,FAILED,FAILED,FAILED,1668.84,1049.59,FAILED,699.51,962.49,920.96,FAILED,2599.79,3530.86,776.14,648.85,989.43,666.89,FAILED,537.13,FAILED,4086.55,FAILED,FAILED
g2-T85.2.1,UNSATISFIABLE,1711.14,FAILED,FAILED,FAILED,FAILED,923.52,1856.18,FAILED,806.66,867.69,833.60,FAILED,1738.45,2414.20,578.36,478.78,671.39,475.11,FAILED,488.27,FAILED,4218.44,4398.96,FAILED
g2-hwmcc15deep-6s33-k34,UNSATISFIABLE,2619.93,FAILED,FAILED,FAILED,4021.71,2717.26,2896.27,FAILED,863.54,911.81,922.92,FAILED,FAILED,4355.10,2061.58,906.82,1302.35,1428.76,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
g2-hwmcc15deep-6s516r-k17,UNSATISFIABLE,1462.91,FAILED,FAILED,FAILED,1972.22,2653.04,1745.29,FAILED,1227.11,1542.23,1341.64,FAILED,4913.37,FAILED,4173.83,3012.85,2072.38,2376.91,FAILED,FAILED,FAILED,3733.01,4278.05,FAILED
g2-hwmcc15deep-bobpcihm-k31,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2519.75,2981.18,2868.02,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
goldb-heqc-k2mul,UNSATISFIABLE,1867.99,FAILED,FAILED,FAILED,1852.07,1331.59,1362.58,FAILED,544.10,750.57,749.39,FAILED,2535.99,4315.48,1662.71,1097.58,1174.04,1105.09,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
grain-53-80-0s0-seed-125-4-init-35,UNSATISFIABLE,537.80,FAILED,FAILED,FAILED,1054.85,2195.76,1309.89,FAILED,348.16,550.80,581.56,FAILED,841.21,1202.37,416.43,467.38,374.06,426.63,1249.95,3646.30,FAILED,FAILED,1333.97,FAILED
grain-53-80-0s0-seed-125-8-init-35,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,1416.97,4264.39,1452.50,FAILED,360.98,549.40,639.32,FAILED,873.83,1620.75,383.23,514.44,438.47,438.99,1354.97,3598.95,FAILED,FAILED,1922.90,FAILED
grain-55-80-0s0-seed-125-45-init-40,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,1082.13,1909.70,1190.04,FAILED,255.57,365.05,398.81,FAILED,693.39,1087.98,341.23,430.28,349.59,348.32,894.92,3086.93,FAILED,FAILED,1193.72,FAILED
gto_p50c314,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
gto_p60c241,UNSATISFIABLE,214.43,FAILED,FAILED,3354.67,187.48,283.87,238.75,FAILED,146.65,190.53,196.30,FAILED,700.01,189.01,68.36,134.74,93.82,94.33,155.63,601.45,859.39,2079.26,304.59,1721.07
harder-php-025-024.sat05-1191.reshuffled-07,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.01,0.03,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP16_16,SATISFIABLE,FAILED,1639.12,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2333.09,FAILED,1127.90,FAILED,FAILED,FAILED,659.81,1172.61,2238.40,335.76,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hid-uns-enc-6-1-0-0-0-0-14492,UNSATISFIABLE,481.92,FAILED,FAILED,FAILED,552.29,550.02,498.23,FAILED,343.91,311.13,364.03,FAILED,4309.31,2341.48,152.16,148.56,132.02,139.44,2473.32,4049.88,405.01,FAILED,2640.72,FAILED
hid-uns-enc-6-1-0-0-0-0-26462,UNSATISFIABLE,3463.98,FAILED,FAILED,FAILED,1857.47,2226.12,1891.69,FAILED,854.09,886.08,1003.02,FAILED,FAILED,FAILED,731.31,360.97,427.05,323.86,FAILED,FAILED,1442.90,FAILED,FAILED,FAILED
hid-uns-enc-6-1-0-0-0-0-27601,UNSATISFIABLE,703.73,FAILED,FAILED,FAILED,650.20,622.65,488.39,FAILED,409.25,347.79,433.79,FAILED,FAILED,2982.83,142.16,165.89,136.93,142.67,3201.45,FAILED,439.34,4472.27,4385.40,FAILED
hid-uns-enc-6-1-0-0-0-0-3251,UNSATISFIABLE,1572.58,FAILED,FAILED,FAILED,1556.28,1242.69,1035.94,FAILED,473.82,538.61,650.79,FAILED,FAILED,3097.71,363.41,299.94,269.35,238.17,2961.11,FAILED,755.96,FAILED,4085.30,FAILED
homer17.shuffled,UNSATISFIABLE,FAILED,FAILED,FAILED,110.46,2207.53,3496.54,FAILED,FAILED,3858.06,FAILED,4723.38,680.55,0.01,0.01,695.69,3012.05,866.99,824.62,725.77,FAILED,FAILED,FAILED,1442.15,82.01
iffyInterleavedModMult-8.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
jkkk-one-one-10-30-unsat,UNSATISFIABLE,254.81,1109.54,FAILED,FAILED,505.63,315.72,326.14,FAILED,91.86,101.35,109.48,FAILED,770.56,936.91,235.28,193.36,163.77,138.82,3064.73,197.90,556.51,2430.79,2270.36,FAILED
lang23.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,16.26,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,175.71,153.27,160.40,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,126.03,FAILED,FAILED,FAILED
lang28.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,614.58,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1490.03,754.00,821.94,FAILED,FAILED,FAILED,FAILED,769.69,FAILED,1084.29,FAILED,FAILED,1051.64,FAILED,FAILED,FAILED
logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07,UNSATISFIABLE,FAILED,FAILED,FAILED,78.75,FAILED,FAILED,FAILED,FAILED,1575.42,1534.28,2524.51,FAILED,FAILED,FAILED,3529.07,1751.73,1515.91,4058.54,FAILED,FAILED,4588.74,FAILED,FAILED,120.18
ls15-normalized.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,1.88,FAILED,FAILED,FAILED,2700.71,2849.71,1432.08,FAILED,24.16,18.21,15.57,FAILED,219.89,2378.06,FAILED,126.21,2768.25,234.41,FAILED,1182.06,20.50,FAILED,2034.20,1536.45
ls16-normalized.cnf.gz.CP3-cnfmiter,UNSATISFIABLE,2.84,FAILED,FAILED,FAILED,FAILED,FAILED,2289.99,FAILED,52.64,48.65,51.01,FAILED,334.40,3160.98,3270.47,207.65,2704.62,390.20,FAILED,2392.70,35.49,FAILED,3475.34,FAILED
mm-2x3-8-8-sb.1.sat05-475.reshuffled-07,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,3141.98,FAILED,FAILED,FAILED,493.48,711.41,686.84,FAILED,FAILED,3402.49,597.22,1191.12,762.00,708.50,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07,SATISFIABLE,410.67,FAILED,FAILED,3431.77,297.63,867.49,504.22,FAILED,232.07,4.80,646.65,FAILED,447.16,1003.32,109.20,340.31,54.32,53.54,41.17,652.98,44.80,FAILED,1735.40,1938.65
mp1-9_49,SATISFIABLE,26.58,449.41,FAILED,1739.78,2014.33,1821.01,616.84,FAILED,1523.58,287.29,20.93,3817.78,52.83,3673.65,246.99,328.52,163.07,881.81,FAILED,2688.40,369.95,FAILED,FAILED,2594.84
mp1-blockpuzzle_5x10_s7_free4,UNSATISFIABLE,2368.40,FAILED,FAILED,FAILED,3020.57,2423.56,2146.01,FAILED,495.11,607.83,635.90,FAILED,3554.20,1399.66,217.87,217.34,142.26,153.56,FAILED,982.51,FAILED,FAILED,FAILED,FAILED
mp1-rubikcube312,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2937.54,FAILED,3473.12,4205.88,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
mp1-squ_any_s09x07_c27_bail_UNS,UNSATISFIABLE,1655.73,FAILED,2660.12,FAILED,2034.04,1191.37,1371.84,FAILED,924.22,1226.14,1127.72,FAILED,3767.68,806.77,383.52,613.53,432.32,426.09,592.15,1904.70,FAILED,FAILED,873.28,FAILED
mrpp_8x8#16_12,SATISFIABLE,9.02,722.70,FAILED,156.35,7.50,5.30,5.51,FAILED,2.26,4.32,4.62,FAILED,18.62,13.00,6.44,10.16,11.07,7.46,84.67,11.08,43.48,19.77,250.45,FAILED
mrpp_8x8#24_14,SATISFIABLE,122.56,FAILED,FAILED,FAILED,179.76,123.50,282.22,FAILED,25.00,23.91,25.69,FAILED,183.71,164.29,84.34,157.24,137.69,33.01,FAILED,634.99,2578.96,4049.60,FAILED,FAILED
mulhs16.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ncc_none_12477_5_3_3_0_0_435991723,UNSATISFIABLE,4843.75,FAILED,FAILED,FAILED,FAILED,2865.91,2890.93,FAILED,235.61,260.61,309.60,FAILED,3411.76,2230.84,3744.51,2084.96,3553.64,2314.96,1724.13,4589.48,FAILED,FAILED,FAILED,FAILED
ncc_none_12477_5_3_3_1_0_435991723,SATISFIABLE,4184.58,FAILED,FAILED,FAILED,FAILED,2626.39,2595.74,FAILED,206.48,327.94,298.82,FAILED,1874.15,1666.05,3269.14,1573.41,3227.68,2241.91,1247.40,4123.33,3082.80,FAILED,FAILED,FAILED
ncc_none_21015_5_3_3_0_0_11,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,572.07,779.07,781.23,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4178.70,FAILED,FAILED,FAILED,FAILED,FAILED
ncc_none_21015_5_3_3_1_0_11,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,561.04,954.13,938.20,FAILED,4464.86,FAILED,FAILED,4147.19,FAILED,4934.67,4188.66,FAILED,FAILED,FAILED,FAILED,FAILED
ncc_none_2_17_4_3_0_0_435991723,UNSATISFIABLE,1978.52,FAILED,FAILED,FAILED,1951.40,1597.25,1805.26,FAILED,3906.14,3435.66,FAILED,3383.15,1937.33,2845.31,1844.21,1550.62,2493.17,2634.16,1856.15,1552.30,FAILED,FAILED,2168.15,2553.98
ncc_none_2_18_8_3_1_0_435991723,SATISFIABLE,FAILED,4226.84,FAILED,FAILED,1336.93,467.82,861.08,FAILED,170.41,362.40,291.58,1986.57,23.47,29.73,1511.25,1317.89,1189.40,1786.52,1690.09,621.79,1385.30,2839.58,3226.84,2386.67
ncc_none_2_18_9_3_0_0_435991723,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,2153.35,2997.13,FAILED,768.72,1220.10,1449.98,2306.30,2076.96,2378.66,3978.72,4795.49,4067.80,4074.11,1547.19,1935.79,FAILED,FAILED,2796.74,4572.06
ncc_none_2_19_5_3_1_0_435991723,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,3160.96,FAILED,FAILED,3256.18,3280.24,3192.33,FAILED,3806.97,79.57,4564.46,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ncc_none_3001_7_3_3_1_31_435991723,SATISFIABLE,2371.28,FAILED,FAILED,FAILED,3783.79,1997.43,2077.89,FAILED,222.23,248.30,296.29,FAILED,FAILED,FAILED,1613.38,1004.17,2116.47,1142.76,1481.99,1459.73,FAILED,4404.49,4006.22,FAILED
ncc_none_3047_7_3_3_1_0_1,SATISFIABLE,2923.62,FAILED,FAILED,FAILED,FAILED,3044.23,3136.62,FAILED,236.19,283.27,287.99,FAILED,FAILED,FAILED,2163.91,1577.48,2422.85,1670.78,1559.02,2006.85,FAILED,FAILED,4361.69,FAILED
ncc_none_3_16_3_3_0_0_435991723,UNSATISFIABLE,1392.47,4537.09,FAILED,FAILED,2394.06,1667.04,1417.22,FAILED,649.82,677.77,750.77,3592.68,1105.12,1515.87,1561.94,2642.24,2768.33,2657.82,2384.83,1587.95,FAILED,4757.32,1876.08,2838.66
ncc_none_5047_6_3_3_0_0_41,UNSATISFIABLE,2853.46,FAILED,FAILED,FAILED,FAILED,1570.44,1540.86,FAILED,197.03,246.06,265.20,FAILED,4011.05,3720.34,1898.02,955.93,1944.47,1125.57,1106.67,2571.76,FAILED,3531.30,3464.20,FAILED
ncc_none_5047_6_3_3_3_0_435991723,SATISFIABLE,1971.71,FAILED,FAILED,FAILED,3701.29,1280.36,1362.13,FAILED,163.61,224.11,233.33,FAILED,2035.12,2642.67,1600.24,728.60,1780.18,828.87,956.22,1833.74,3343.30,2832.68,3248.35,FAILED
ncc_none_7047_6_3_3_0_0_420,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,352.42,421.85,437.60,FAILED,4082.74,4533.24,3302.16,1853.39,3342.60,2173.39,2134.40,FAILED,FAILED,FAILED,FAILED,FAILED
newpol29-4,UNSATISFIABLE,1061.16,FAILED,FAILED,FAILED,3066.77,2504.72,3191.56,FAILED,247.33,170.39,174.67,FAILED,FAILED,FAILED,3333.91,1974.10,2742.76,3193.88,1335.78,1216.86,1457.86,2179.14,2381.73,FAILED
newpol34-4,UNSATISFIABLE,1263.70,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,327.27,396.49,400.47,FAILED,FAILED,FAILED,FAILED,4717.56,FAILED,FAILED,1789.57,2004.29,461.57,1217.82,2061.75,FAILED
newpol36-4,UNSATISFIABLE,1761.27,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1226.93,167.08,171.83,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2994.11,2623.43,1705.39,1238.83,316.03,FAILED
